,account,0x98Afac3b663113D29dc2Cd8C2d1d14793692F110,mvs_transfer_in,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x55d398326f99059ff775485246999027b3197955,0xba2ae424d960c26247dd6c32edc70b295c744c43,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,external_approve,liquidity_method
12160,0x0e9384f2db97d1358cf6be6302a50e8698326b45,-25613842114706824514636,25613842114706824514636,58873607647565901641,0,0,0,False,False
12161,0x4574d6d3d062a0555bf68c05fec4ef3c69341a70,0,0,-28588566860150842734,0,0,0,False,False
12162,0x19d52f401b63ab6e2c81e42f3164371069bf3328,0,0,-16971566625777119150,0,0,0,False,False
12163,0xab95ac49b662f1232c73950ed9e36a9740a192ad,0,0,3511332099689496506990,0,0,0,False,False
12164,0x1f484effa94375e39c20ed12c8e0b95c6dc10b9d,2946204761879664804255,0,0,0,0,-10000000000000000,False,False
12165,0xeacd4e60ea01da4bf33989e60838f3c71453ab36,0,0,0,0,0,0,True,False
12166,0x38dbc9b9e26eb38d4529babc4520799665741c1e,319921788520245776173485,224613834891658241286,-33700898056001513655,0,0,0,False,False
12167,0xf9911833e9669ffff28afeaae1424ddcf340832f,15475840075014929740928,-15475840075014929740928,-227381014253918868725,0,0,0,False,False
12168,0x792770008244502e862917af9edc0a6db9d2fd45,14208718934146633334998,0,-11890427165617089131,0,0,0,False,False
12169,0x0ebf3dea5b9abe2a3a710c24d0ae0326b41c4208,3050771199067882880272953,2604417150425940378601,-8474713768795085085040,0,0,0,False,False
12170,0x1b671ea88c9f5d871889fdb9ff7d138fa9b57570,30831409512407193374972,0,-27874609712000949828,988587893486194575479,0,0,False,False
12171,0xbf3e5ab7d26e456cb77ab68251dc3cf7bf0ae9f7,1836661977737418751192,0,0,0,0,-5000000000000000,False,False
12172,0xd98f6fb853bc122e5d39322ba33579a53912d79c,0,0,45762590963365964504,0,0,0,False,False
12173,0x0309f075b22e3c5a3af79ff00fba6b64339357bc,5567776728200003568243763,-5567776728200003568243763,-13069422853650658160437,0,0,0,False,False
12174,0xf615264a0bacca3de3a3443c495a7f6264137178,6464052823003278289317,0,-23193819168563459186,0,0,0,False,False
12175,0x10c8ebd3ef7a22fcd52686e7fbcb74469b359715,0,0,0,0,0,0,True,False
12176,0xd8e8bf2fad7224f6d9e137acf7f90eb09534c96e,0,62526419517464978605,-1320803170368633565,0,0,0,False,False
12177,0xd073d67201345b49ba949b8ff37fc30ffb0a076c,0,0,17015752131470735979,0,0,0,False,False
12178,0x52a47730976aba5d6e22562f86e6b0888fb341a9,0,0,1087933988844836738714,0,0,0,False,False
12179,0x7553def7da1260f15e936579741d1bede687f96d,0,0,32321382043927352227,0,0,0,False,False
12180,0xc3dc6f20dee8acc2116a49e552978ff020b1f70d,0,0,0,0,0,0,True,False
12181,0x61bb944e4d637c7f0586dd3db811f424d894c53b,-38581313600000000000000,38581313600000000000000,365090859851214160076,0,0,0,False,False
12182,0xf9dbce9af2d5db68e909253fd4d9990041945f82,382939238059111407146444,0,-457626964486553954352,0,0,0,False,False
12183,0x0783130c4fb4ddf6596f4d3955976c28f76ed262,0,0,31207996624597994878,0,0,0,False,False
12184,0x2057593edc5a478be180db58aafd3b061bf621b7,0,0,113567667153046710,0,0,0,False,False
12185,0x1b2e9ce0c8e1aab7361ee1d420f026149dded5ce,6983349446237315339645,0,-14992557279281129780,0,0,0,False,False
12186,0xafd82cdcc363368e4d9d520398d5abf3d1acb01d,67691154027908170124713,0,-230149867166859185697,0,0,0,False,False
12187,0xf021eeed38123a989793972cabaceccd737e1942,-23025017819163401131882,21356260689348815177908,2527067236038860995369,1663088387246271996164,0,-1701086544022660,False,False
12188,0xcad395c0faf4a9b5bd2f4f6906aa0018a299554e,2020840373292018186023,0,-5703658179337085271,0,0,0,False,False
12189,0xc0bf51ed0bd81206875b07ab124bf8208064e506,473222985768384257,0,6139993768842528712667,0,0,0,False,False
12190,0x56a1f6076f75cea9ad9e635b46421371c41d3d36,0,0,639735520680682012468,0,0,0,False,False
12191,0xbbe3fd6797bc8483ada1c7e27c83dc9b81888af6,0,29596393488278734537554,0,0,0,0,False,False
12192,0x3e5bd54c6a4c49aca238cfb986e809714a5f8f3d,0,0,733369059865919849755,0,0,0,False,False
12193,0x560ade50a69d3e22ade53bc3e8d333167afa2b39,0,0,-3363338027784705271,0,0,0,False,False
12194,0xc86ab824659e746ff413de8c50493beb5f68eb71,0,0,-43022864499530875001,0,0,0,False,False
12195,0x2e4cc064b7d43834a32aee90a59f0b78d846e478,4383626625181297176444470,494104316487259156731780,-9498144355489666428414,0,0,0,False,False
12196,0x2b24a2cb2ea42c1e5184f9576441dd2f870d6e7f,4912175212285529831880742,-4903237714601419798241804,-16491064906717634650295,0,0,0,False,False
12197,0x3ad6ef48ebb0cd1c6e20fa0026c343eb30fd452e,96842375776066064312819,-39489960173524465132341,308015324387287283632,0,0,0,False,False
12198,0x5b4a631fbb688e2d441609a98b58fe899fab90c1,0,0,-29470902049421155077,0,0,0,False,False
12199,0x3c8614fab27f9924b9c78b55b407ed6a5c384fe1,771221633854821235917643,0,-1403718621457921217481,0,0,0,False,False
12200,0xccdae1c0be4ec31afec8f0a9d94acb0ba534b626,0,0,-257402732073826355661,0,0,0,False,False
12201,0x65bd89a4150063e8d5e88f310838f578b30f55e4,0,46264782619666761719832,0,0,0,0,False,False
12202,0x15e2023f07d8e9ebc295e29cc2f1e7fe619ca56d,0,0,-8941160561912138052,0,0,0,False,False
12203,0xdc73968b9a7f8d0e8343a358e3ec28befa720f62,152328682185627704699586,0,-747252229280568509009,0,0,0,False,False
12204,0xa59bf9b2b71aa65fc3b51978fef9f52eccb44d3e,-2337197491534546789294,0,1799222319963357212,2333870708023439616605,0,0,False,False
12205,0x831cd1d50c69dd57cc35fa0fec3183bb1508390d,-5202531292783666397954506,5202531292783666397954506,18269152166675436297409,0,0,0,False,False
12206,0xa809d27536f513550a312bda7efcc1470b24303f,0,0,557836413106720086925,0,0,0,False,False
12207,0x753dad75b285fbdddbf13f94a611178e8dac4dd3,-2784483914321956328825,4944860759285756903998,2098652953510051499288,-2146518198832814243058,0,0,False,False
12208,0x3ae8b2f83aa43e7969d4ffa94c77227ed00a3c15,0,0,-3143478315497283152,0,0,5651604758190715,False,False
12209,0x933d79dc6528a03183e7f3fbefb229917d84be3b,0,0,-15968380838501050337,0,0,-16856868129473780,False,False
12210,0x5107094b372070a20048228bc8a06c71a9aae195,-3228191608285304985187901,3228191608285304985187901,1718732951041679928602,0,0,-168443632088721,False,False
12211,0xdf11f745512cdc51836bdbe2790fa561df2048fc,1711910614801111024,0,188148953933467981402,0,0,0,False,False
12212,0xf740d5a9ab58e7afcaf5b35ef8e345a269c4693c,3405639812515875012993391,-3405639812515875012993391,-3024947325508004657359,0,0,0,False,False
12213,0x268281c42dd4f5419d2d0a4a620df195c09d2757,0,0,0,0,0,0,True,False
12214,0xaab03c71c400d931a7372684739037404faaf83d,707847231407059167,0,-970679049591862890983,0,0,0,False,False
12215,0xae685129d042d65a4a48f6dcf3efd3080bbcd4d3,108609344244853039858928,0,-409316867942561437232,0,0,0,False,False
12216,0x5996ed5efd4aca0490b58697cef48cda7a5434f3,0,0,-6510410057052273338,0,0,0,False,False
12217,0xd507d0f671bbead620f652ae25c314b348f8606d,0,0,40525835744988887753,0,0,0,False,False
12218,0x663f97ac76ce3d830f24f8f55a5be664912b14b1,0,0,49032907030527782673,0,0,0,False,False
12219,0x43474187854a9fd83357e8ca75d498b36bbccecc,5168645114479482647435,0,-14156371545049690178,0,0,0,False,False
12220,0xa14be519b74bada7a3179487b51179823250b83a,0,0,-18026724598997549792,0,0,0,False,False
12221,0x2cd58059275a166c1eae7f4195872bf75f6400b6,0,0,0,0,0,0,False,False
12222,0x60a3e7786f5cf99a319a79971dfd741b91430574,3455861488205428601981,0,-10259588029039892132,0,0,0,False,False
12223,0x61b89f37de142d965e30b65e0587084b1ac0aa61,0,0,0,0,0,0,True,False
12224,0x6e8dee9fe20ac370a3f29d77e7ee5c0a7535529b,0,0,-25823141008695483689,0,0,0,False,False
12225,0x166798400bc94afa609e1916a9d8e5c1dd84679d,0,0,-5536320557003359730100,0,0,0,False,False
12226,0x7ec90ce6d499277adaee0b6961aeac755af2c706,0,0,1095374743739894534,0,0,0,False,False
12227,0x79cbe85a0225cefeb39f950e7d2fd9681ed284ba,0,100000000000000000000,-269806518618705519106,0,0,0,False,False
12228,0x0ac3bb7e035dd5b6511b224d93f6585b307485ae,121812353052222153705421,192206921861938878224886,-230094624996586982054,0,0,0,False,False
12229,0x97f320ffe30d34fb9e3b8bf70f940203ef4c2c6a,0,0,-51978471827336022625,0,0,0,False,False
12230,0xdb797105ca09bfb67a4f9c33e442dcd3bb6f2ea1,-740699569898196850484,0,5279201258314004294,736121717508375156119,0,0,False,False
12231,0x100ce2e2304e6fb0e5c31e5ec441f765bcee1945,7904166962882478884091,0,-9991335584303358761,0,0,0,False,False
12232,0x44918c29fc70e4229cb91e66502e822cc5451a40,0,0,-1303070341092381937,0,0,0,False,False
12233,0xa6be6b2396c63f75a79564a8e19718548794c849,0,0,132602718632949929840,0,0,0,False,False
12234,0x162049f4a2981159b767226b7d6d22e438d7b3fb,0,0,1433589186974134501,0,0,0,False,False
12235,0xd47297227e4d970367bd0cfce21ab5d107c91e31,373094114574974071516348,0,-2458728203604878979811,0,0,0,False,False
12236,0x1dfb39a5c24a989b1f52b9f593fae51dbcbd7ce4,-142885771587390017743454,139157295861305709717137,316725833542181007033,3715857507809084246058,0,0,False,False
12237,0xd792f2fe952ff7d05faf9be6d0bf0165ef744e61,103215396763227636526424,0,522476139042728717724,0,0,0,False,False
12238,0xb2d208791715281b3f38eae9ceebfafbf92eeda3,0,0,231681316769242941487,0,0,0,False,False
12239,0x8717a69bb299ebe9bf70217838b1223f97677e10,0,0,-447535916014861470916,0,0,0,False,False
12240,0xf048505814138b6a255624b4deff02f56a717b09,0,0,-217604102876569945083,0,0,0,False,False
12241,0xd6ce456375d1e96f213094d3413669e2b6b81f7f,0,0,-20779306919873319562,0,0,0,False,False
12242,0xd1509e59ff3e57d72ed93a53fc072cd7887d40ed,0,0,20839034487879784294,0,0,0,False,False
12243,0x4c04f9fb0c9e80e30be48a6381feb1e15d7faebc,0,0,-6459117703032524027,0,0,0,False,False
12244,0xdda028299cd138e4cf17b57d63fd0ad362231385,0,0,60348241083830397657,0,0,0,False,False
12245,0x1c7e3057b064d8a8461e54bab6df399a3b56e201,0,0,-454049227430400797946,0,0,0,False,False
12246,0xcce6179828d3a8365f7103e8e96a9e65792e4f83,4616955608636302707592,0,24781424689290440494,-4593795886681908359856,0,0,False,False
12247,0x54dbbfbd566e6683ce4fcfc89a1dab6e01078f02,0,0,1100177970819283651,0,0,0,False,False
12248,0xe76546db5cded4aaac838a9907ec8a1df5542716,-4407480736932566900998,4407480736932566900998,16594055278076380486,0,0,0,False,False
12249,0xdba6a66ea5e2e0c5625d7de09a909c4bddf3666a,0,0,-14975973894576066243,0,0,0,False,False
12250,0x338c86db018c7b9472b4cf482787c88bf6e1303e,0,0,134282766298229482940,0,0,0,False,False
12251,0xc5bac0ebb234d4eb8c72297d6b742496c0c53240,6412478842852887197011,0,-63852055053732295636,728413229948425123742,0,0,False,False
12252,0x5ac30a6bc008530f0fdeb2d53c0a8fd45dcc1f8b,0,0,81364404115409432,0,0,-191389602768282,False,False
12253,0x57a1735e04839e608c6176074851b2916634801d,256014612256732676930660,0,-1196945850932236542063,0,0,0,False,False
12254,0x8f1361484b487a8727b10c8f0836ca39ccdb0ebe,-1976095123395933650153,1976095123395933650153,606439207804867892800,0,0,4480431821341589,False,False
12255,0xcb7fd9db5c735ff576d2bb97d5292737ac903370,9441674680474338393334,37559122456756904168590,7169543458636734149,0,0,5734065651818442,False,False
12256,0xe3d201d3420263110046550f3693c3c7a2ec70c3,0,0,-84375803995385379311,0,0,0,False,False
12257,0x0dae494d769b95999f638de4699220d4a252236d,0,0,7256747368643161320,0,0,0,False,False
12258,0x4db1bb076834b62d3556fc2829645f4e2b038661,0,0,190134883598004920526,0,0,0,False,False
12259,0xf17fa350af5ef81afe3f79e7211164a30b4107aa,0,0,2016931356992395388,0,0,0,False,False
12260,0x7171f177ebb427419cd05d9963a1eecf7d4143fc,8004914170654350815022,0,-22263340591153536484,0,0,-5000000000000000,False,False
12261,0x61a1b75cdac88fb0cdafbb376a735ed279dea443,0,0,3856421575531249237,0,0,0,False,False
12262,0xa0bed684b1ef839a93d565eeb2b736c9ade50f2e,0,0,0,0,0,0,True,False
12263,0x0cf6ad4f97991bc37cca14523d785788939fd49c,2281014786992874477039458,59838786821018342614876,-2926222246168218175178,1000000000000000000000,0,0,False,False
12264,0x0882687124c692e0fd24a0bd45f84d677008680e,2571976373446856987885,0,-8070698036485414592,-2569880597980023545365,0,0,False,False
12265,0xe99e9ffda482d1c835a751842707363be26d928a,866038439385821658502495,0,930088299442199345112,0,0,0,False,False
12266,0x8a82a04f90035ebe24f43df93b7e007eced87241,1647638520306821492,0,3038498680894847972315,0,0,0,False,False
12267,0xf6a8b38b9d1e12d2cf0560f4270efe1954f24cce,0,8228003111364331434670,617815538784285699479,0,0,0,False,False
12268,0x9b954ed9213f7d684810c82a874d45259d96bbe5,1529966516592527103454,0,-10712231618428723273,0,0,0,False,False
12269,0x3fbe61710231f99f3725689072235c583220380e,5150000000000000000000,0,-34478578160795652443,0,0,0,False,False
12270,0x24c5bf45fb9c7d598a05225d3399ccf04c451609,4228229114021396874583,0,-5703792306641825114,0,0,0,False,False
12271,0xfded2b1088c7ad1de91bf33a6372cee2d5cb49bb,-175689000000000000000000,175689000000000000000000,191317797352700872212,0,0,0,False,False
12272,0xd79b28c54dfc3ff207b3d4f964c0a02185381e79,0,0,-209036771307132432421,0,0,0,False,False
12273,0x5efd58ee48766349ce88d4f645d58cc7cc2ce9fb,1000000000000000000000,0,-3173222108194383504,0,0,0,False,False
12274,0xec20ac14152eb8ceee48ba1bc308519d810b0934,32080712090277830823071,6158470329255341733196,-86169127226456343704,2324291651152860140673,0,-10000000000000000,False,False
12275,0x1e1f4f536197c3cc622022342e42fde87ac1ce0a,985880334853924192506053,-985880334853924192506053,-1512619587902764960797,0,0,0,False,False
12276,0x8539b68555dcc25b42cd15644747f78cd30cdda3,0,0,100917842583156198413,0,0,0,False,False
12277,0x5d118f39162d68b3506a7aa2532d55194d0e9b74,8995346967386978404032,0,31983970797703566943,0,0,0,False,False
12278,0x63d568b2ce257d43e86bd449c8cd301b8fcf5148,0,0,164039444563153592651,0,0,0,False,False
12279,0x769f6b62cdc2866108e58f86284bb3f6dd518716,0,0,-42940482583994638974,0,0,0,False,False
12280,0xd218ab3f2bde1137767d86fd6958dcc8e6d8d3d9,0,0,-167227449624128299910,0,0,0,False,False
12281,0xc0e3b6a94c8526531a8cf89e964dc3e753b3698a,0,0,-510968038480395492825,0,0,0,False,False
12282,0xb25b3836df76e8e12d40911b02b075622aabe73f,1017414816829531042388818,-290748358508330785613890,469929579352031719543,0,0,0,False,False
12283,0xd4553f29ede6ced6fc103bf6713a83fa7ddd9318,0,0,0,0,0,0,True,False
12284,0x3260b30bb442442d5d4f060505685e72aa81d1a8,5342717343272782961275,0,-15181648903559382922,0,0,0,False,False
12285,0x716aa6c146fe988bbfd4a89be4e705f8098eb724,93154644051914828424844,0,-479942367707508569708,0,0,0,False,False
12286,0xc09f54f420a5e7741249daa9fef28af31dd75482,71776617519533570212649,0,42040037357209723404,0,0,0,False,False
12287,0x9424169704d43912428f5202f730daeb4f311047,0,0,-591516504145891326755,0,0,0,False,False
12288,0x0e51c8ee639ec4bc93d8929cb4e5a6cff36a476b,0,0,5947515401856515886,0,0,0,False,False
12289,0xb6efda815325cfbfe0d0161852f6ea8607723e0e,0,0,81579128638208483,0,0,0,False,False
12290,0x3d4db08728273e24e91c1ab17f01b8b4ddfdcb84,64982663928669337060373,0,-99803245750852065760,0,0,0,False,False
12291,0x92df71a24f26fdc2e4fa27e8f916288d8f6cea59,0,0,24804176432475151678,0,0,0,False,False
12292,0x658c33f302a0e1ddfeb3c66d19a3e7168bb9be21,5447788128660621449794,0,-35590279510274987516,0,0,0,False,False
12293,0x3fca5fffcc9a287007594b7981f4dbc4769fd6b0,19133590361330285283478,-19133590361330285283478,-23148676086566999919,0,0,0,False,False
12294,0x9c62b14c9d59ec82b3d61ea1c662c23d1481abcf,42925234060572693166971,22048635905830542593405,-68382184530347998773,-1124795344254909517527,0,12641674280739573,False,False
12295,0x08ea594725eb13667f1aedf7f792b7fa27b6de0c,0,0,-21847000055821301039,0,0,0,False,False
12296,0xbe60164f1a107ea15ee2562bc934543db3e32936,23795385103295741734653,0,-200534991627354288244,0,0,0,False,False
12297,0x77cc7ea681d12d4a7fd4ebbfc75992bd25e4d7e6,0,444494755544189382662,-34055698383832086336,0,0,0,False,False
12298,0xc9daa38c773917a579482b2a5f65ddd44c730899,0,0,2106598102830724839,0,0,0,False,False
12299,0x6969f40a13154d18a8d2264118a8c0be7a801321,0,0,2355090604235621615,0,0,0,False,False
12300,0x1e7c347105828769c497f07c5b3354f9ad84497f,100000000000000000000000,-100000000000000000000000,-1065315059751061853473,0,0,0,False,False
12301,0xd16a2e27969273e1590b501ce48846d671898888,0,0,-7245175057654734192,0,0,0,False,False
12302,0xe75973326aa0363a138413ff5dd4f6e2bbba4a72,0,0,0,0,0,0,True,False
12303,0x20441af9ef92365efbc2fc793f16ee14d8b8fc2a,0,0,-62354923104748279848,0,0,0,False,False
12304,0xf67f469853acf218989cfa20725efb80d3737678,6700000000000000000000,1003300000000000000000000,1540143539978892219188,0,0,0,False,False
12305,0x53d3ddbea387b5b9373ed217b715a546d28689ce,0,0,-17278018315327630200,0,0,0,False,False
12306,0x5fc2110952734cd99b9b5e8f21c2b2a1f3ac8f68,0,0,124389529812301518922,0,0,0,False,False
12307,0xdb303e09470957f72bc7538ad185d94cc71d8aba,2453889900000000000000,0,-1655252612310440721,0,0,0,False,False
12308,0x1917bb986d23daccf335dec8c6d9cdb13b45a719,0,0,0,0,0,0,True,False
12309,0x114eaafff61b59b1ebfb488a2e7114cac4a21faf,3290244721573328465689,0,0,0,0,-7400000000000000,False,False
12310,0x0c97b85f026c2f26df1d59bfaec572c2c02feec6,0,0,139694919866367588251,0,0,8035093393553963,False,False
12311,0x285e74cf84900319a64430ffca1c1726a679c221,0,0,-23090745997476860806,0,0,0,False,False
12312,0xc2b307d1b78db9df119895d365a651e2f9c4c583,498145719523819584350556,7710712343812060270074,-115142916417916450822,6196709796249984600312,0,5541510487239332,False,False
12313,0x40cd466ffd6e104261ac64464e338e96ca28b873,-299516146258462951519064,299516146258462951519064,1329283999637597010866,0,0,4234674555805832,False,False
12314,0x9ff21814e0470e28e239b8a25f82ca57856e3322,-924635954886073550581,924635954886073550581,13057442062790726091,0,0,0,False,False
12315,0x02e8791c3583fa176af61d52fc4bba9a2d6d3bbf,0,0,-49452305519651189238,0,0,0,False,False
12316,0x2d4ed64b3e580f5575a9cb796456304fe3824df6,0,0,182451009241570975102,0,0,0,False,False
12317,0xd918beb491201d59da3b2c86d329cfe5afb9e063,0,0,813856068236149759,0,0,0,False,False
12318,0x0e52dee4e80c878c31b95d52fa25ec302488f1a2,100353541217764651802584,0,-294378342204515609010,0,0,0,False,False
12319,0x45f1ea6a7f0bd8f4733e89f586a82dff3e1e1d5f,0,0,0,0,0,0,True,False
12320,0x2d6213a6320b16d0d1a782d4b84bffea21b20ebe,0,0,1800823557216804284666,0,0,0,False,False
12321,0x53d9dd87169ac40048cf84b4a13f50843c926217,0,0,-24890608233275308493,0,0,49104543308785250,False,False
12322,0xea0acea06f7b807622d2f6ab7cfe95c415f03245,0,0,-476105259602685309564,0,0,0,False,False
12323,0xddd66d5118de1767523e2551b21ae76b9f02f8d6,0,0,6862204393888701445,0,0,0,False,False
12324,0xde48645442b832007af1114df05e251e2389d684,-142844752487020178405219,142844752487020178405219,-5593861035049215640,0,0,0,False,False
12325,0xfc82adad454ddfa6e79a180624e594d9fa05a904,0,0,-160616122676810726882,0,0,0,False,False
12326,0xa2c4ea5579644b23006a7ebce3757e3e5be5e9b9,0,0,9181381812269396174,0,0,0,False,False
12327,0x12ab702ccbca58d71fa2baf35d803ce09fffc5eb,0,0,-14456525802492474931,0,0,0,False,False
12328,0x4f529d3ec1c2129a389d613f4c3d633349eb7b9e,0,0,225185573520204331699,0,0,0,False,False
12329,0xdfe5096c52ed4f218556ca2f2e01efe14b321a06,0,0,0,0,0,0,False,False
12330,0x44c3d5e54bb6df15b1e30211ad2db732676a4acb,-3938618056927084624,0,0,1465210728384652473941,0,0,False,False
12331,0xa5aa9afbd2cf35142ebf91f730da3ca27f40f21d,0,2842950723831949940779,0,0,0,0,False,False
12332,0xfbe075edee9073dc01959bb31f0121f4480e6531,5016318048683331867048,0,-12397054231664353903,0,0,0,False,False
12333,0x4db6ead2fe7e2a916cc0319540b29216c22b635f,0,0,9092286671890018973,0,0,0,False,False
12334,0xbaa9207a7b66f968f17a5c9b41cf5e7d1e9e4909,72220834112941085055791,0,-423803843739101648905,0,0,0,False,False
12335,0x491f0139c141f0b5f8ddab5d2b8ff087df0a7dc3,27103000000000000000000,-27103000000000000000000,-20126005091463853661,0,0,0,False,False
12336,0xf19b54a435380e22f5a72a2e9332a66e2d6c844d,1000000000000000000000,0,0,0,0,-4841817265295730,False,False
12337,0x5caacc95f19d2b3f5d8dfb8388c7a51ac2c93473,0,0,27667948238626185981,0,0,0,False,False
12338,0x0a518f8ee26ce6377157375b692b821835dba8c3,0,0,-862352526488350330274,0,0,0,False,False
12339,0x8f2bf2858144461b0ae345e91d5d5d1928a7f174,0,0,0,0,0,0,True,False
12340,0x15acd4917c0fd037bab4ba0f8611c90de064559b,10121078411553101111028,0,-40427734689380469608,0,0,0,False,False
12341,0xfa272ae9d4fb7568ebd6a882ac31992615722345,0,0,-680298288664450686402,0,0,0,False,False
12342,0x6437be6d9ce84a1c25a17323284e851e34bc1301,0,0,817525268365004675,0,0,0,False,False
12343,0x4df26d5960571f066924e5e0d97fa3651ec3220e,35650484774888942895699,0,-270322684179323934592,0,0,0,False,False
12344,0xf621b233ed755b6860ab24719cb2babcace15e17,135978786724668161077172,-130000000000000000000000,-99167549764903634610,0,0,0,False,False
12345,0xa2cae2a92eac9ad28aca1a7eb68d8c57b7bdf2a8,0,0,-27909810134420656162,0,0,0,False,False
12346,0xed2c286b30896af1a9916f5a9121dfb6ea4db05a,0,0,80942799376177077575,0,0,0,False,False
12347,0x6f984a8db113d6131c9f866097698f1098da04c4,0,0,20199974386864971596,0,0,0,False,False
12348,0x5af30b2c6c3f28c661e72162925af9027a16e7ca,0,0,-45671874720321305823,0,0,0,False,False
12349,0x7b9be164c18bea292de7305b4f0faa5c51722fcf,3374669999999999803392,0,-25005543710719359965,0,0,0,False,False
12350,0x8f3b2218d1ba3f103b23716734d8fb14c8f43562,11833574663826655967017,0,-86701813423646135123,0,0,0,False,False
12351,0x796f50666507de5b64f1ea6a76292ac8f4565d99,0,0,-104841794331813744114,0,0,0,False,False
12352,0x8c817ff1dec63441751505d831284ce38708fe16,222443899427187466896944,0,2610608996664181422091,0,0,0,False,False
12353,0xb8b6e9bdf920243194629a71af09d51f3fa5d365,0,0,-26824782101557375863,0,0,0,False,False
12354,0x3612bca2efec84690dbf3e6bbb09b9d325c61e91,28124329718751924309354,0,-149610718302129642792,0,0,0,False,False
12355,0x92c1e7ad56bf356f0b1dcc68b031419d0c0911b1,1503138101308140701687910,0,-161468983204124069854,0,0,0,False,False
12356,0x6a36110e00f9e72a2c544dd8f012e0b0fd468431,0,100000000000000000000,12343098347942135437118,0,0,0,False,False
12357,0x793267142bf7445740503049077cbb79e520bb76,-19382052755412432618657,19382052755412432618657,1736611122165527555005,0,0,0,False,False
12358,0x81cea7f38f3792e531c2ca3e53dcb217181c0f8e,2092517925052638678466386,-2092517925052638678466386,-5772258362997063426724,0,0,0,False,False
12359,0x76a5a5cb8a1ab95026365814c87bc538e4b86c6c,0,0,150113286784024463960,0,0,0,False,False
12360,0x6dff74c36f9b221b93ae7f5e405da1d922c94374,0,0,1463598757978053607,0,0,0,False,False
12361,0x404425d9f5957100423dd5ed87036e910ce3afa4,0,0,881004226428010841647,0,0,0,False,False
12362,0x41c249c2e4b2c753d765921b6c489e95cdbe6e0c,0,0,0,0,0,0,True,False
12363,0x0da813585602da23bd10d7ade56e0b9ff85bba74,4903783629939629341407,0,-14169550468284690330,0,0,0,False,False
12364,0xc1b6d649857059012c578b2c388b9729cb8c230a,2709068109954733126515,0,-9234566388826781764,0,0,0,False,False
12365,0x7ade4ad0ef1f8dcf1948b8dc158f2c026e5416f4,0,0,0,0,0,0,True,False
12366,0x8a1a7dcd727dd652eab2e9eb8bfd93d686678a8c,0,0,92693592740317232179,0,0,0,False,False
12367,0x983096fc82d0e3824ff341ab445f6deb21cb1fa2,0,0,5994324699237283349,0,0,0,False,False
12368,0x1bfa86cfd591f7ad41f57664886a84c8b4193cd9,0,0,-613646704013051355,0,0,0,False,False
12369,0xe6b111f282a1eee29965075a729a904fb74a951c,0,0,-369830775591206021554,0,0,0,False,False
12370,0x12777f63830bba9a3ae0e4aa63878ae213820dc3,-41513925557637669649020,41513925557637669649020,567581168821196443526,0,0,0,False,False
12371,0xf7c52bc41eec04823f094d95d6def744c823b878,0,0,-7721847318140134050,0,0,0,False,False
12372,0x6b365227a1b71ecbd49a9b56fbc34ceddd40f8e6,0,0,573809522109889249394,0,0,0,False,False
12373,0xf267fe7e9f9bc29bd60c66b324fee96a66568960,0,0,-22801734626116989803,0,0,0,False,False
12374,0x841c7ab01f176e0f2625e74e385048c2e80b4204,0,0,1561739732691364784092,0,0,0,False,False
12375,0x97424388a67dc0d4dfd51e90e1b507d85da3bd52,0,0,6172859760890715952,0,0,0,False,False
12376,0x4233639da82e4d170095621de006f529a65fada3,0,0,-104019476757834438953,0,0,0,False,False
12377,0x7d659b389ca2f5311b17e8505df02af876c8692e,5022099748675274856129,0,-33097467143604213159,0,0,0,False,False
12378,0x0f515f7acb73ea3ce6153e15c28a2aa4b9dc788d,0,0,1398944436442135917092,0,0,0,False,False
12379,0x4b574f14e1d876433f335f902c98ef9a55f008bf,1280005652857586655000415,0,-1914033738137550842593,0,0,0,False,False
12380,0xcc9e380c2be5f4839c036519918b77d7ed4f70ae,1811825434366462377370,-1811825434366462377370,-1642020345478050421,0,0,0,False,False
12381,0xec6291baa40b3b5ee18c330aff7047a7bc13c44b,0,0,-399894069458098486378,0,0,0,False,False
12382,0x241ecdd32c2138d0b46aeadd9c21f4e5b9e6a28e,0,0,2387303634576773977,0,0,0,False,False
12383,0x607c6163b3b63b570af010bea841d8143b1d64d8,0,0,8822673921069693907,0,0,0,False,False
12384,0x83582ef48dc785a00eff0766cb7784a065308a49,-1890000000000000000000000,1890000000000000000000000,982095116104895129027,0,0,0,False,False
12385,0x9ac060cd8920425981f4aa5865b5b43317326d66,10001000000000000000000,-10001000000000000000000,-29131872959865229625,0,0,0,False,False
12386,0x5eac5947d85e999521ce4be121282035851590ee,0,0,0,0,0,0,True,False
12387,0x9cd03da6aa39632da274771574181ad886fecd32,0,0,-1191810385932379841,0,0,0,False,False
12388,0xd30f8c69177d3009b9ebaa1abaa637d0466c33b8,74238637485215937,0,0,0,0,0,False,False
12389,0xbd5cad113627c6ec47f19219f513629e8e6ed7e9,0,0,0,0,0,0,True,False
12390,0xbbb1bc174de517cbdcb85c2f22d1e769326f2d40,-712921700575847344248,0,4018752395171060195866,711000000000000000000,0,0,False,False
12391,0x2224e8c03168c963ed4da27002be3ed60f9765c3,1523722000778199011052,1066551506624995242182928,-4408295192835325694,0,0,0,False,False
